obs_id,usable,ourSpeciesID,dorsalImage,lateralImage,Possible
observation_41833315,TRUE ,CW,41833315_1.jpg, 41833315_2.jpg,
observation_41944220,FALSE ,NA,,,
observation_41950504,FALSE ,NA,,,
observation_42011923,FALSE ,NA,,,
observation_42053048,FALSE ,NA,,,
observation_42124876,FALSE ,NA,,,
observation_42210475,FALSE ,NA,,,
observation_42246090,FALSE ,NA,,,
observation_42266776,TRUE ,CW,42266776_2.jpg,42266776_3.jpg,
observation_42267645,FALSE ,NA,,,
observation_42267650,FALSE ,NA,,,
observation_42279443,TRUE ,CW,42279443_1.jpg,42279443_2.jpg,
observation_42357776,TRUE ,CW,42357776_1.jpg,42357776_2.jpg,
observation_42421063,FALSE ,NA,,,
observation_42429223,FALSE ,NA,,,
observation_42429768,FALSE ,NA,,,
observation_42430248,FALSE ,NA,,,
observation_42604428,FALSE ,NA,,,
observation_42612159,TRUE ,CW,42612159_1.jpg,42612159_2.jpg,
observation_42701313,TRUE ,CW,42701313_1.jpg,42701313_2.jpg,
observation_42702617,FALSE ,NA,,,
observation_42712518,TRUE ,CW,42712518_1.jpg,42712518_2.jpg,TRUE
observation_42876839,TRUE ,CW,42876839_4.jpg,42876839_1.jpg,
observation_42904265,FALSE ,NA,,,
observation_42926660,TRUE ,CW,42926660_1.jpg,42926660_2.jpg,
observation_43256693,FALSE ,NA,,,
observation_43726577,FALSE ,NA,,,
observation_43747415,FALSE ,NA,,,
observation_43764486,TRUE ,CW,43764486_3.jpg,43764486_1.jpg,
observation_44309773,FALSE ,NA,,,
observation_44320767,FALSE ,NA,,,
observation_44455000,TRUE ,CW,44455000_1.jpg,44455000_2.jpg,
observation_44498143,TRUE ,CW,44498143_2.jpg,44498143_1.jpg,
observation_44501717,FALSE ,NA,,,
observation_44523786,TRUE ,CW,44523786_1.jpg,44523786_2.jpg,
observation_44752995,TRUE ,CW,44752995_2.jpg,44752995_1.jpg,
observation_45531841,TRUE ,CW,45531841_1.jpg,45531841_2.jpg,
observation_45544634,TRUE ,CW,45544634_2.jpg,45544634_1.jpg,
observation_46308701,FALSE ,NA,,,
observation_46999888,FALSE ,NA,,,
observation_5187404,FALSE ,NA,,,
observation_52074413,FALSE ,NA,,,
observation_5279777,FALSE ,NA,,,
observation_5328861,TRUE ,CW,5328861_1.jpg,5328861_2.jpg,
observation_5364091,TRUE ,CW,5364091_1.jpg,5364091_2.jpg,
observation_5398841,TRUE ,CW,5398841_1.jpg,5398841_2.jpg,
observation_5457746,TRUE ,CW,5457746_1.jpg,5457746_2.jpg,
observation_5458263,TRUE ,CW,5458263_1.jpg,5458263_2.jpg,
observation_5459998,FALSE ,NA,,,
observation_5461276,TRUE ,CW,5461276_4.jpg,5461276_2.jpg,
observation_5489842,FALSE ,NA,,,
observation_5511309,TRUE ,CW,5511309_1.jpg,5511309_2.jpg,TRUE
observation_5534487,TRUE ,CW,5534487_3.jpg,5534487_1.jpg,
observation_5534801,TRUE ,CW,5534801_2.jpg,5534801_3.jpg,
observation_5634956,FALSE ,NA,,,
observation_5656868,TRUE ,CW,5656868_2.jpg,5656868_5.jpg,
observation_56858887,TRUE ,CW,56858887_2.jpg,56858887_3.jpg,TRUE
observation_5737683,TRUE ,CW,5737683_1.jpg,5737683_2.jpg,
observation_5840710,TRUE ,CW,5840710_1.jpg,5840710_2.jpg,
observation_5841570,TRUE ,CW,5841570_1.jpg,5841570_2.jpg,
observation_6126523,TRUE ,CW,6126523_2.jpg,6126523_1.jpg,
observation_6166737,FALSE ,NA,,,
observation_64864516,FALSE ,NA,,,
observation_66107716,FALSE ,NA,,,
observation_6863870,TRUE ,CW,6863870_2.jpg,6863870_1.jpg,
observation_71452072,FALSE ,NA,,,
observation_71452216,FALSE ,NA,,,
observation_71595632,FALSE ,NA,,,
observation_72029340,TRUE ,CW,72029340_1.jpg,72029340_2.jpg,
observation_72104632,FALSE ,NA,,,
observation_72918115,TRUE ,CW,72918115_2.jpg,72918115_1.jpg,
observation_74874376,FALSE ,NA,,,
observation_74889739,FALSE ,NA,,,
observation_78839025,FALSE ,NA,,,
observation_79294204,FALSE ,NA,,,
observation_9291912,FALSE ,NA,,,
